filepath,label_id,label_name,source,split,embedding_path,augmentation
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\162436-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1027_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\162436-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1027_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\30832-3-5-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1028_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\30832-3-5-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1028_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\74513-3-0-3.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1030_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\74513-3-0-3.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1030_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\117271-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1031_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\117271-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1031_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\157648-8-0-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1032_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\157648-8-0-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1032_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159744-8-0-3.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1033_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159744-8-0-3.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1033_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260433-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_1034_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260433-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_1034_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260433-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_1034_noise_5db.npy,noise_5db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260433-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_1034_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260433-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_1034_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260433-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_1034_pitch_+1.npy,pitch_+1
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260433-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_1034_pitch_-1.npy,pitch_-1
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260433-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_1034_noise_15_p_+2.npy,noise_15_p_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260433-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_1034_noise_15_p_-2.npy,noise_15_p_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\42117-8-0-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1035_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\42117-8-0-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1035_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-14-3.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1036_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-14-3.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1036_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-14-3.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1036_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-14-3.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1036_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\424.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_1037_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\424.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_1037_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\424.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_1037_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\424.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_1037_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\85544-3-6-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1038_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\85544-3-6-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1038_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\54823-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1039_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\54823-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1039_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\159738-8-0-11.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1040_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\159738-8-0-11.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1040_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\164053-8-2-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1041_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\164053-8-2-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1041_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\54898-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1042_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\54898-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1042_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\169466-4-3-1.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_1043_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\169466-4-3-1.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_1043_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\82811-3-3-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1044_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\82811-3-3-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1044_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\157866-8-0-18.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1045_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\157866-8-0-18.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1045_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\159742-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1047_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\159742-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1047_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1048_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1048_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1048_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1048_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\157866-8-0-17.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1049_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\157866-8-0-17.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1049_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-12.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1050_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-12.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1050_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1052_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1052_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1052_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1052_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\26256-3-7-36.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1054_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\26256-3-7-36.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1054_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\7383-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1055_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\7383-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1055_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\88121-8-0-3.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1056_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\88121-8-0-3.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1056_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\52077-3-0-17.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1057_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\52077-3-0-17.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1057_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1145.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_1058_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1145.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_1058_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1145.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_1058_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1145.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_1058_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\16772-8-0-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1059_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\16772-8-0-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1059_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\162434-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1060_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\162434-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1060_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\162434-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1060_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\162434-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1060_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\158607-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1061_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\158607-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1061_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\171184-9-0-17.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_1062_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\171184-9-0-17.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_1062_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\30344-3-0-3.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1063_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\30344-3-0-3.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1063_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\123688-8-2-4.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1064_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\123688-8-2-4.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1064_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\162435-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1065_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\162435-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1065_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\162435-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1065_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\162435-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_1065_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\177537-7-0-25.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_1066_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\177537-7-0-25.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_1066_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\72220-3-2-4.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1067_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\72220-3-2-4.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1067_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\207124-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1068_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\207124-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1068_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\57323-8-0-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1069_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\57323-8-0-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1069_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\86284-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1070_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\86284-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1070_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\165039-7-8-1.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_1071_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\165039-7-8-1.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_1071_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\29936-3-2-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1072_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\29936-3-2-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1072_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\109233-3-0-4.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1073_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\109233-3-0-4.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1073_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1075_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1075_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159744-8-0-13.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1077_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159744-8-0-13.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_1077_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\137803-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1078_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\137803-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1078_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\110688-3-0-17.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1079_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\110688-3-0-17.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1079_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\128465-1-0-2.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_1080_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\128465-1-0-2.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_1080_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118624-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_5_1081_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118624-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_5_1081_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118624-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_5_1081_noise_5db.npy,noise_5db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118624-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_5_1081_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118624-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_5_1081_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118624-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_5_1081_pitch_+1.npy,pitch_+1
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118624-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_5_1081_pitch_-1.npy,pitch_-1
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118624-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_5_1081_noise_15_p_+2.npy,noise_15_p_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118624-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_5_1081_noise_15_p_-2.npy,noise_15_p_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\112195-3-0-57.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1082_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\112195-3-0-57.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_1082_noise_15db.npy,noise_15db
