filepath,label_id,label_name,source,split,feature_path
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\4912-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_825.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-221529-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_826.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\824.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_827.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\159751-8-0-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_828.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\102871-8-0-10.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_829.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1373.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_830.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\17973-2-0-32.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_831.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\105289-8-1-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_832.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1445.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_833.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\71312-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_834.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\162435-6-1-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_835.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1039.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_836.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\94636-8-0-15.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_837.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-67358-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_838.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159744-8-0-13.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_839.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-217158-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_840.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\162432-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_841.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\174284-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_842.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-169726-A-24.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\174290-6-1-0.wav,1,disparo,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\50618-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_845.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-30226-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_846.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\43805-8-4-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_847.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\65749-3-1-14.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\164782-8-0-5.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_849.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-22694-A-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_850.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\477.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_851.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\179386-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_852.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-14-5.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_853.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\84317-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_854.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\57553-3-1-0.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\184.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_856.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1467.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_857.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\74364-8-1-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_858.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\76086-4-0-22.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_859.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\74950-3-2-4.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_860.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\165166-8-0-4.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_861.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-235644-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_862.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-88807-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_863.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\192382-2-0-18.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_864.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\63292-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_865.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\111386-5-1-11.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_866.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-243025-A-25.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-198411-E-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_868.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\14387-9-0-11.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_869.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\180256-3-0-3.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\159738-8-0-10.wav,3,sirena,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\34771-3-0-14.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_872.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\159708-6-6-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_873.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\135526-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_874.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\46654-6-0-0.wav,1,disparo,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-257642-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_876.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\585.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_877.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_878.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1532.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_879.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\373.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_880.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-7-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_881.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-167155-A-32.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\159703-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_883.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\157867-8-0-27.wav,3,sirena,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-177957-C-40.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\54898-8-0-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_886.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-95563-A-31.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\840.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_888.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-62878-B-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_889.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-166644-C-2.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\178261-7-1-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_891.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\733.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_892.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-199261-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_893.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\31323-3-0-20.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-244327-A-34.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\166421-3-0-31.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_896.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-17.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_897.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\74725-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_898.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\203913-8-0-3.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_899.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-51731-B-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_900.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1126.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_901.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\145683-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_902.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\76568-9-0-2.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_903.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1482.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_904.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1043.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_905.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1242.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_906.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\55018-0-0-248.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_907.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-76831-D-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_908.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159748-8-2-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_909.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\76090-6-1-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_910.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\54976-4-0-8.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_911.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-207124-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_912.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\54898-8-0-4.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_913.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\197073-3-3-0.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-5-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_915.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\209672-3-3-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_916.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-262957-A-22.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\118587-3-0-21.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_918.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-68630-A-40.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\9031-3-2-0.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\4201-3-2-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_921.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\159754-8-1-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_922.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1207.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_923.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-71.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_924.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\603.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_925.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-18527-B-44.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\155299-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_927.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\51022-3-7-0.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\117181-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_929.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-102871-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_930.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118624-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_931.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159744-8-0-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_932.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\169261-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_933.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-24.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_934.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\9032-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_935.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\85362-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_936.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1214.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_937.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\103074-7-3-3.wav,7,fondo,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\803.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_939.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\52740-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_940.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-204777-B-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_941.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-5-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_942.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\831.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_943.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\949.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_944.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\377.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_945.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\54858-3-0-0.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\221.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_947.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\44831-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_948.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_949.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\123685-5-0-8.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_950.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\145683-6-5-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_951.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\38236-3-3-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_952.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-5-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_953.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1447.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_954.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\177756-2-0-5.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_955.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1329.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_956.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\102871-8-0-9.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_957.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\52357-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_958.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\911.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_959.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\24965-3-2-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_960.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-114280-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_961.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-51731-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_962.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-152007-C-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_963.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1333.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_964.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1481.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_965.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-88409-B-45.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\94636-8-0-10.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_967.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\102.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_968.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\161923-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_969.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\49809-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_970.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118625-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_971.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\157695-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_972.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-10.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_973.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1284.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_974.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\539.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_975.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-211527-B-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_976.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\26255-3-8-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_977.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\27.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_978.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\74726-8-0-12.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_979.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-1-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_980.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-208810-A-11.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\34871-3-6-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_982.npy
